fecha,banco,compra,venta
2024-03-12,Otras Instituciones,36.0879,36.3662
2024-03-11,Banco Mercantil,36.1887,36.2293
2024-03-11,BBVA Provincial,36.1751,36.2513
2024-03-11,Banesco,36.1138,36.174
2024-03-11,Banco Venezolano de Credito,36.1783,36.2517
2024-03-11,Banco Nacional de Credito BNC,35.7762,36.4105
2024-03-11,Otras Instituciones,36.2542,36.261
2024-03-08,Banco Mercantil,36.1357,36.1344
2024-03-08,BBVA Provincial,36.0603,36.2686
2024-03-08,Banesco,36.236,36.2554
2024-03-08,Banco Nacional de Credito BNC,36.0784,36.3134
2024-03-08,Bancamiga,36.0319,36.1339
2024-03-08,Otras Instituciones,36.186,36.2504
2024-03-07,Banco Nacional de Credito BNC,35.6591,36.2841
2024-03-07,BBVA Provincial,36.1049,36.25
2024-03-07,Banco Mercantil,36.1804,36.1676
2024-03-07,Banesco,36.2206,36.3025
2024-03-07,Banco de Venezuela,36.0822,36.1725
2024-03-07,Otras Instituciones,36.1143,36.25
2024-03-06,BBVA Provincial,36.1424,36.1927
2024-03-06,Banesco,36.151,36.2061
2024-03-06,Banco Mercantil,36.1239,36.1433
2024-03-06,Bancamiga,36.0728,36.1151
2024-03-06,Banco Nacional de Credito BNC,36.0973,36.2683
2024-03-06,Otras Instituciones,36.146,36.3007
2024-03-05,Banco Mercantil,36.0538,36.1189
2024-03-05,BBVA Provincial,36.0606,36.2077
2024-03-05,Banesco,36.0589,36.1563
2024-03-05,Banco Nacional de Credito BNC,36.0203,36.2869
2024-03-05,Bancamiga,35.9792,36.0928
2024-03-05,Otras Instituciones,35.9775,36.1891
2024-03-04,BBVA Provincial,36.074,36.2414
2024-03-04,Banco Mercantil,36.1056,36.1698
2024-03-04,Banesco,35.7538,36.0842
2024-03-04,Banco Nacional de Credito BNC,36.0424,36.2993
2024-03-04,Bancamiga,36.0114,36.0832
2024-03-04,Otras Instituciones,36.0611,36.2499
2024-03-01,Banco Mercantil,36.1471,36.1137
2024-03-01,Banco Nacional de Credito BNC,35.5903,36.3666
2024-03-01,Bancamiga,35.9741,36.0788
2024-03-01,Banco Exterior,36.2777,36.1077
2024-03-01,Banesco,36.1447,36.2363
2024-03-01,Otras Instituciones,36.1438,36.2196
2024-02-29,Banco Mercantil,36.1105,36.1159
2024-02-29,Bancamiga,36.0992,36.1471
2024-02-29,BBVA Provincial,36.1023,36.2603
2024-02-29,Banesco,36.1109,36.1828
2024-02-29,Banco Nacional de Credito BNC,36.0747,36.3518
2024-02-29,Otras Instituciones,36.1378,36.2807
2024-02-28,Banco Mercantil,36.1052,36.1341
2024-02-28,Bancamiga,36.0546,36.1218
2024-02-28,Banesco,36.1083,36.1545
2024-02-28,Banco Exterior,36.1776,36.1673
2024-02-28,Banco Nacional de Credito BNC,36.0277,36.2561
2024-02-28,Otras Instituciones,36.0151,36.1999
2024-02-27,Banco Mercantil,36.0668,36.1157
2024-02-27,Banesco,36.0391,36.1375
2024-02-27,Bancamiga,36.0328,36.0775
2024-02-27,Banco Nacional de Credito BNC,36.0158,36.199
2024-02-27,BBVA Provincial,36.0228,36.208
2024-02-27,Otras Instituciones,36.0044,36.2275
2024-02-26,BBVA Provincial,36.0485,36.1322
2024-02-26,Banesco,35.7437,36.0746
2024-02-26,Banco Nacional de Credito BNC,36.0925,36.3041
2024-02-26,Bancamiga,36.0292,36.0744
2024-02-26,Banco de Venezuela,36.0587,36.0698
2024-02-26,Otras Instituciones,36.0804,36.2295
2024-02-23,Banco Nacional de Credito BNC,35.7254,36.3014
2024-02-23,Bancamiga,35.6215,35.6787
2024-02-23,Banco Mercantil,36.2303,36.148
2024-02-23,Banesco,36.249,36.306
2024-02-23,BBVA Provincial,36.2113,36.3436
2024-02-23,Otras Instituciones,36.36,36.398
2024-02-22,Banco Mercantil,36.2441,36.1491
2024-02-22,Banco Nacional de Credito BNC,36.264,36.4106
2024-02-22,Banesco,36.2415,36.3484
2024-02-22,Bancamiga,35.9054,35.9478
2024-02-22,BBVA Provincial,36.2397,36.3822
2024-02-22,Otras Instituciones,36.2065,36.39
2024-02-21,Banco Mercantil,36.2895,36.149
2024-02-21,Banesco,36.2824,36.33
2024-02-21,Banco Exterior,36.3608,36.3474
2024-02-21,Bancamiga,35.9635,36.0274
2024-02-21,Banco Nacional de Credito BNC,36.2297,36.4929
2024-02-21,Otras Instituciones,36.271,36.4401
2024-02-20,Banco Mercantil,36.2362,36.333
2024-02-20,Banco Nacional de Credito BNC,36.2028,36.3914
2024-02-20,Banesco,36.1885,36.3139
2024-02-20,Bancamiga,36.2097,36.2415
2024-02-20,BBVA Provincial,36.2191,36.4176
2024-02-20,Otras Instituciones,36.1641,36.3656
2024-02-19,Banco Mercantil,36.3298,36.1073
2024-02-19,Banesco,36.0588,36.3455
2024-02-19,Banco Nacional de Credito BNC,36.0667,36.5219
2024-02-19,BBVA Provincial,36.2784,36.4049
2024-02-19,Bancamiga,36.2425,36.331
2024-02-19,Otras Instituciones,36.3686,36.4861
2024-02-16,Banco Nacional de Credito BNC,36.1027,36.4797
2024-02-16,Banco Venezolano de Credito,36.2668,36.3289
2024-02-16,Banesco,36.2481,36.2976
2024-02-16,Bancamiga,36.1988,36.2737
2024-02-16,Banco Mercantil,36.268,36.3156
2024-02-16,Otras Instituciones,36.3522,36.4006
2024-02-15,BBVA Provincial,36.2555,36.3364
2024-02-15,Banesco,36.1406,36.3013
2024-02-15,Banco Mercantil,36.2488,36.3381
2024-02-15,Bancamiga,36.2365,36.2629
2024-02-15,Banco Nacional de Credito BNC,36.1748,36.3975
2024-02-15,Otras Instituciones,36.1509,36.4151
2024-02-14,Banesco,36.0536,36.3101
2024-02-14,Banco Mercantil,36.3386,36.1469
2024-02-14,Bancamiga,36.2589,36.3105
2024-02-14,BBVA Provincial,36.2496,36.3682
2024-02-14,Banco Nacional de Credito BNC,35.8821,36.4244
2024-02-14,Otras Instituciones,36.3272,36.4315
2024-02-09,BBVA Provincial,36.2818,36.3257
2024-02-09,Banco Mercantil,36.2853,36.2613
2024-02-09,Bancamiga,36.2136,36.2614
2024-02-09,Banco Nacional de Credito BNC,36.1119,36.4711
2024-02-09,Banplus,36.4158,36.3941
2024-02-09,Otras Instituciones,36.3791,36.4032
2024-02-08,BBVA Provincial,36.2293,36.3266
2024-02-08,Banco Mercantil,36.2329,36.2022
2024-02-08,Banco Nacional de Credito BNC,36.2218,36.4429
2024-02-08,Banesco,36.268,36.2768
2024-02-08,Bancamiga,36.2281,36.238
2024-02-08,Otras Instituciones,36.2187,36.4283
2024-02-07,Banco Nacional de Credito BNC,36.2043,36.237
2024-02-07,Banco Mercantil,36.2525,36.1898
2024-02-07,Bancamiga,36.0977,36.062
2024-02-07,BBVA Provincial,36.2937,36.3342
2024-02-07,Banesco,36.3194,36.4491
2024-02-07,Otras Instituciones,36.2462,36.3693
2024-02-06,Banco Mercantil,36.2379,36.2403
2024-02-06,BBVA Provincial,36.2472,36.3387
2024-02-06,Banesco,36.1767,36.371
2024-02-06,Banco Nacional de Credito BNC,36.2491,36.5667
2024-02-06,Bancamiga,36.0538,36.0169
2024-02-06,Otras Instituciones,36.0359,36.3662
2024-02-05,BBVA Provincial,36.2794,36.3334
2024-02-05,Banco Mercantil,36.2794,36.1435
2024-02-05,Banesco,35.9562,36.2714
2024-02-05,Banco Nacional de Credito BNC,36.1671,36.6151
2024-02-05,Bancamiga,35.966,36.1684
2024-02-05,Otras Instituciones,36.3519,36.4694
2024-02-02,Banco Mercantil,36.2358,36.1596
2024-02-02,Bancamiga,36.1389,36.2191
2024-02-02,Banesco,36.4487,36.5915
2024-02-02,Banco Nacional de Credito BNC,36.2701,36.5078
2024-02-02,BBVA Provincial,36.209,36.3266
2024-02-02,Otras Instituciones,36.4164,36.357
2024-02-01,Banco Mercantil,36.2417,36.1179
2024-02-01,Banesco,36.4687,36.3344
2024-02-01,BBVA Provincial,36.2285,36.2932
2024-02-01,Bancamiga,35.9034,36.1205
2024-02-01,Banco Nacional de Credito BNC,35.5169,36.4576
2024-02-01,Otras Instituciones,36.248,36.5265
2024-01-31,Banco Mercantil,36.2406,36.1127
2024-01-31,Bancamiga,36.1874,36.3042
2024-01-31,Banesco,36.3162,36.3883
2024-01-31,Banco Nacional de Credito BNC,36.1874,36.494
2024-01-31,BBVA Provincial,36.1663,36.2699
2024-01-31,Otras Instituciones,36.2124,36.4471
2024-01-30,Banco Mercantil,36.1918,36.1935
2024-01-30,Banco Venezolano de Credito,36.1444,36.1918
2024-01-30,BBVA Provincial,36.1318,36.2429
2024-01-30,Bancamiga,36.1085,36.1779
2024-01-30,Banco Exterior,36.1754,36.2639
2024-01-30,Otras Instituciones,36.1416,36.3554
2024-01-29,Banco Mercantil,36.1955,36.1009
2024-01-29,BBVA Provincial,36.1877,36.2636
2024-01-29,Banesco,35.8689,36.2038
2024-01-29,Bancamiga,35.9175,36.0275
2024-01-29,Banco Nacional de Credito BNC,36.1555,36.429
2024-01-29,Otras Instituciones,36.191,36.2924
2024-01-26,Banco Mercantil,36.1103,36.1205
2024-01-26,Banco Nacional de Credito BNC,36.1136,36.258
2024-01-26,BBVA Provincial,36.1088,36.1872
2024-01-26,Bancamiga,36.2198,36.2305
2024-01-26,Banesco,36.2813,36.2045
2024-01-26,Otras Instituciones,36.2999,36.3743
2024-01-25,Banco Mercantil,36.1117,36.1009
2024-01-25,Banco Nacional de Credito BNC,35.9832,36.3274
2024-01-25,BBVA Provincial,36.0587,36.2026
2024-01-25,Banesco,36.409,36.1413
2024-01-25,Bancamiga,35.6793,35.8026
2024-01-25,Otras Instituciones,36.0603,36.3987
2024-01-24,Banco Mercantil,36.1113,36.1178
2024-01-24,BBVA Provincial,36.1092,36.1866
2024-01-24,Banco Nacional de Credito BNC,36.0182,36.3029
2024-01-24,Bancamiga,35.6392,35.7164
2024-01-24,Banesco,36.2247,36.195
2024-01-24,Otras Instituciones,36.1343,36.3033
2024-01-23,Banco Mercantil,36.0959,36.1478
2024-01-23,BBVA Provincial,36.1044,36.1939
2024-01-23,Banesco,36.1316,36.1166
2024-01-23,Bancamiga,35.7627,35.8464
2024-01-23,Banco Nacional de Credito BNC,36.1249,36.3117
2024-01-23,Otras Instituciones,36.0918,36.3513
2024-01-22,BBVA Provincial,36.146,36.1984
2024-01-22,Banco Mercantil,36.1304,36.0958
2024-01-22,Banesco,35.9786,36.1413
2024-01-22,Banco Venezolano de Credito,36.1423,36.2117
2024-01-22,Banco Nacional de Credito BNC,35.8257,36.1597
2024-01-22,Otras Instituciones,36.0303,36.1716
2024-01-19,Banco Mercantil,36.1172,36.1049
2024-01-19,Banco Nacional de Credito BNC,35.9875,36.2515
2024-01-19,Banesco,36.2151,36.2364
2024-01-19,Bancamiga,35.8949,36.0151
2024-01-19,BBVA Provincial,36.0688,36.1904
2024-01-19,Otras Instituciones,36.0688,36.0688
2024-01-18,Banco Nacional de Credito BNC,36.0173,36.3594
2024-01-18,Banco Mercantil,36.0684,36.1679
2024-01-18,BBVA Provincial,36.0147,36.1709
2024-01-18,Bancamiga,35.8458,36.0133
2024-01-18,Banesco,36.114,36.1802
2024-01-18,Otras Instituciones,36.0923,36.3052
2024-01-17,BBVA Provincial,36.0304,36.1092
2024-01-17,Bancamiga,35.7355,35.9182
2024-01-17,Banesco,36.2009,36.1714
2024-01-17,Banco Mercantil,36.0252,36.1175
2024-01-17,Banco Nacional de Credito BNC,36.0489,36.3267
2024-01-17,Otras Instituciones,36.0356,36.2753
2024-01-16,Banesco,36.0027,36.0788
2024-01-16,Banco Mercantil,36.0454,36.0851
2024-01-16,BBVA Provincial,35.9693,36.1138
2024-01-16,Bancamiga,35.7058,35.8793
2024-01-16,Banco Nacional de Credito BNC,36.0954,36.2421
2024-01-16,Otras Instituciones,35.9323,36.276
2024-01-15,Banco Mercantil,36.0221,36.0584
2024-01-15,Banesco,35.7836,36.04
2024-01-15,Bancamiga,35.7553,35.8404
2024-01-15,BBVA Provincial,35.992,36.1229
2024-01-15,Banco Nacional de Credito BNC,35.8915,36.1119
2024-01-15,Otras Instituciones,36.051,36.3742
2024-01-12,Banco Mercantil,35.9579,36.0554
2024-01-12,Bancamiga,35.6544,35.8382
2024-01-12,BBVA Provincial,35.9411,36.1403
2024-01-12,Banco Nacional de Credito BNC,35.9698,36.1671
2024-01-12,Banesco,36.0847,36.0778
2024-01-12,Otras Instituciones,36.0346,36.2307
2024-01-11,BBVA Provincial,35.8652,36.1032
2024-01-11,Banesco,36.0583,35.9865
2024-01-11,Bancamiga,35.5447,35.7772
2024-01-11,Banco Mercantil,35.9376,36.0303
2024-01-11,Banco Exterior,36.0586,36.1324
2024-01-11,Otras Instituciones,35.8005,36.0923
2024-01-10,BBVA Provincial,35.9191,35.9676
2024-01-10,Bancamiga,35.4202,35.6512
2024-01-10,Banco Mercantil,35.9151,35.9927
2024-01-10,Banco Nacional de Credito BNC,35.9518,36.223
2024-01-10,Banesco,36.1033,35.9942
2024-01-10,Otras Instituciones,35.9865,36.2373
2024-01-09,Banesco,35.93,36.0001
2024-01-09,Bancamiga,35.351,35.5397
2024-01-09,Banco Mercantil,35.9272,36.0274
2024-01-09,Banco Nacional de Credito BNC,35.8159,36.1668
2024-01-09,Banco de Venezuela,35.9165,36.0062
2024-01-09,Otras Instituciones,35.914,36.1743
2024-01-08,Banesco,35.66,36.0053
2024-01-08,Banco Venezolano de Credito,36.0059,36.0576
2024-01-08,BBVA Provincial,35.9764,36.1328
2024-01-08,Banco Nacional de Credito BNC,35.3515,35.8805
2024-01-08,Bancamiga,35.879,36.0313
2024-01-08,Otras Instituciones,36.0222,36.1792
2024-01-05,Banesco,36.0507,36.0239
2024-01-05,Bancamiga,35.6574,35.7498
2024-01-05,Banco Nacional de Credito BNC,35.7619,36.2242
2024-01-05,Banco Mercantil,36.0013,36.1126
2024-01-05,BBVA Provincial,36.0212,36.1453
2024-01-05,Otras Instituciones,36.1339,36.2755
2024-01-04,Banesco,36.1791,36.0006
2024-01-04,BBVA Provincial,35.9006,36.027
2024-01-04,Bancamiga,35.813,35.9229
2024-01-04,Banco Exterior,36.0252,36.1072
2024-01-04,Banplus,35.4796,35.9961
2024-01-04,Otras Instituciones,35.9486,36.1215
2024-01-03,Banco Mercantil,35.8498,35.9962
2024-01-03,Banesco,36.1433,35.9299
2024-01-03,BBVA Provincial,35.8667,36.002
2024-01-03,Banco Nacional de Credito BNC,35.5233,36.1338
2024-01-03,Bancamiga,35.4583,35.6561
2024-01-03,Otras Instituciones,35.7749,36.1629
2024-01-02,BBVA Provincial,35.9585,36.0059
2024-01-02,Banco Mercantil,35.9395,35.9412
2024-01-02,Banesco,35.5421,35.9608
2024-01-02,Banco Nacional de Credito BNC,35.4414,36.0223
2024-01-02,Bancamiga,35.7506,35.8587
2024-01-02,Otras Instituciones,36.0043,35.8121
2023-12-29,Bancamiga,35.8581,35.9521
2023-12-29,Banesco,36.0595,35.9794
2023-12-29,Banco Nacional de Credito BNC,35.7225,35.9881
2023-12-29,Banco Mercantil,35.8231,35.9422
2023-12-29,Otras Instituciones,36.0038,36.0872
2023-12-28,Banco Mercantil,35.8682,35.8705
2023-12-28,Banco Nacional de Credito BNC,35.7305,36.0327
2023-12-28,BBVA Provincial,35.8036,35.9063
2023-12-28,Bancamiga,35.8416,36.0118
2023-12-28,Banco Exterior,36.0553,36.1566
2023-12-28,Otras Instituciones,35.9015,36.0637
2023-12-27,Banco Mercantil,35.7818,35.8585
2023-12-27,BBVA Provincial,35.7985,35.8707
2023-12-27,Banesco,35.6628,35.7981
2023-12-27,Bancamiga,35.8114,35.8748
2023-12-27,Banplus,35.549,36.0807
2023-12-27,Otras Instituciones,35.7199,35.9785
2023-12-26,Banco Mercantil,35.8037,35.8373
2023-12-26,Banesco,35.6629,35.8108
2023-12-26,BBVA Provincial,35.8168,35.9
2023-12-26,Bancamiga,35.6834,35.8487
2023-12-26,Banplus,35.5283,36.0957
2023-12-26,Otras Instituciones,35.6918,35.8404
2023-12-22,Banco Mercantil,35.786,35.8291
2023-12-22,BBVA Provincial,35.7795,35.8385
2023-12-22,Banco Nacional de Credito BNC,35.7125,35.8669
2023-12-22,Bancamiga,35.7817,35.852
2023-12-22,Otras Instituciones,35.8897,35.945
2023-12-21,BBVA Provincial,35.735,35.7986
2023-12-21,Banesco,35.8965,35.7946
2023-12-21,Bancamiga,35.6781,35.7842
2023-12-21,Banco Nacional de Credito BNC,35.5847,35.9206
2023-12-21,Banco Mercantil,35.7203,35.804
2023-12-21,Otras Instituciones,35.7265,35.8758
2023-12-20,Banco Nacional de Credito BNC,35.7109,36.002
2023-12-20,Banesco,35.7251,35.7309
2023-12-20,Bancamiga,35.2306,35.3788
2023-12-20,BBVA Provincial,35.6679,35.764
2023-12-20,Banco Mercantil,35.644,35.7751
2023-12-20,Otras Instituciones,35.7363,35.9089
2023-12-19,Banesco,35.673,35.7136
2023-12-19,BBVA Provincial,35.6259,35.7806
2023-12-19,Banco Mercantil,35.6469,35.7563
2023-12-19,Bancamiga,35.4494,35.5137
2023-12-19,Banco Nacional de Credito BNC,35.6416,35.9594
2023-12-19,Otras Instituciones,35.7278,35.8833
2023-12-18,BBVA Provincial,35.7125,35.7779
2023-12-18,Banesco,35.4231,35.5867
2023-12-18,Banco Mercantil,35.6776,35.6678
2023-12-18,Banco Nacional de Credito BNC,35.3756,36.0368
2023-12-18,Banco Venezolano de Credito,35.7119,35.7795
2023-12-18,Otras Instituciones,35.6003,35.6395
2023-12-15,Bancamiga,35.7638,35.7786
2023-12-15,Banesco,35.7302,35.7538
2023-12-15,BBVA Provincial,35.6339,35.6836
2023-12-15,Banco Mercantil,35.5505,35.6748
2023-12-15,Banco Nacional de Credito BNC,35.5601,35.8873
2023-12-15,Otras Instituciones,35.6974,35.782
2023-12-14,Banesco,35.6445,35.6876
2023-12-14,Banco Mercantil,35.5881,35.6741
2023-12-14,Banco Nacional de Credito BNC,35.5322,35.7851
2023-12-14,Bancamiga,35.2695,35.4129
2023-12-14,BBVA Provincial,35.5655,35.6682
2023-12-14,Otras Instituciones,35.6498,35.7608
2023-12-13,BBVA Provincial,35.5898,35.6274
2023-12-13,Banco Mercantil,35.5578,35.6678
2023-12-13,Banco Nacional de Credito BNC,35.5775,35.8673
2023-12-13,Bancamiga,35.2988,35.4164
2023-12-13,Banesco,35.4872,35.6178
2023-12-13,Otras Instituciones,35.6237,35.7696
2023-12-12,BBVA Provincial,35.6103,35.6695
2023-12-12,Banco Mercantil,35.6049,35.6139
2023-12-12,Banesco,35.2989,35.6244
2023-12-12,Bancamiga,35.392,35.5352
2023-12-12,Banco Nacional de Credito BNC,35.2376,35.6864
2023-12-12,Otras Instituciones,35.7154,35.7712
2023-12-08,BBVA Provincial,35.5624,35.626
2023-12-08,Banesco,35.7561,35.6661
2023-12-08,Banco Mercantil,35.5477,35.6572
2023-12-08,Bancamiga,35.268,35.4441
2023-12-08,Banco Nacional de Credito BNC,35.5398,35.7825
2023-12-08,Otras Instituciones,35.6663,35.6915
2023-12-07,Banco Mercantil,35.7081,35.6498
2023-12-07,BBVA Provincial,35.5647,35.6409
2023-12-07,Bancamiga,35.2728,35.3729
2023-12-07,Banco Nacional de Credito BNC,35.3961,35.7793
2023-12-07,Banesco,35.629,35.6507
2023-12-07,Otras Instituciones,35.6646,35.7232
2023-12-06,Bancamiga,35.5033,35.5695
2023-12-06,BBVA Provincial,35.547,35.614
2023-12-06,Banco Mercantil,35.5561,35.6311
2023-12-06,Banco Nacional de Credito BNC,35.4765,35.7607
2023-12-06,Banesco,35.6888,35.5749
2023-12-06,Otras Instituciones,35.4814,35.7562
2023-12-05,Banco Mercantil,35.5152,35.622
2023-12-05,Banesco,35.5007,35.5887
2023-12-05,BBVA Provincial,35.5297,35.6304
2023-12-05,Bancamiga,35.3423,35.4338
2023-12-05,Banplus,35.0218,35.737
2023-12-05,Otras Instituciones,35.499,35.7359
2023-12-04,Banco Mercantil,35.573,35.5965
2023-12-04,Bancamiga,35.1584,35.4848
2023-12-04,Banesco,35.3853,35.5821
2023-12-04,BBVA Provincial,35.5714,35.5548
2023-12-04,Banco Venezolano de Credito,35.5771,35.6319
2023-12-04,Otras Instituciones,35.3497,35.7198
2023-12-01,Banesco,35.5611,35.5256
2023-12-01,Banco Mercantil,35.5472,35.5777
2023-12-01,Banco Nacional de Credito BNC,35.4946,35.6906
2023-12-01,BBVA Provincial,35.5059,35.5469
2023-12-01,Bancamiga,35.2666,35.5623
2023-12-01,Otras Instituciones,35.5151,35.7502
2023-11-30,BBVA Provincial,35.443,35.5377
2023-11-30,Banesco,35.4986,35.5116
2023-11-30,Banco Mercantil,35.4442,35.5377
2023-11-30,Banco Nacional de Credito BNC,35.384,35.7408
2023-11-30,Otras Instituciones,35.4905,35.5906
2023-11-29,BBVA Provincial,35.4132,35.5598
2023-11-29,Banesco,35.5437,35.5689
2023-11-29,Bancamiga,35.173,35.3103
2023-11-29,Banco Nacional de Credito BNC,35.328,35.7196
2023-11-29,Banco Mercantil,35.4721,35.5602
2023-11-29,Otras Instituciones,35.4854,35.7997
2023-11-28,BBVA Provincial,35.4697,35.5431
2023-11-28,Banco Mercantil,35.4548,35.5459
2023-11-28,Banesco,35.3963,35.4903
2023-11-28,Banco Nacional de Credito BNC,35.4164,35.7068
2023-11-28,Bancamiga,35.0067,35.2001
2023-11-28,Otras Instituciones,35.4058,35.6856
2023-11-27,BBVA Provincial,35.4856,35.4721
2023-11-27,Banco Mercantil,35.4962,35.5394
2023-11-27,Bancamiga,35.3414,35.4562
2023-11-27,Banesco,35.3029,35.4957
2023-11-27,Banco Nacional de Credito BNC,35.2384,35.5982
2023-11-27,Otras Instituciones,35.632,35.5533
2023-11-24,BBVA Provincial,35.4825,35.5026
2023-11-24,Banco Mercantil,35.4686,35.5124
2023-11-24,Banco Nacional de Credito BNC,35.404,35.6554
2023-11-24,Bancamiga,35.1518,35.3425
2023-11-24,Banco de Venezuela,35.3414,35.5305
2023-11-24,Otras Instituciones,35.5705,35.6636
2023-11-23,Banco Mercantil,35.3926,35.5053
2023-11-23,BBVA Provincial,35.4528,35.4992
2023-11-23,Banesco,35.5081,35.4731
2023-11-23,Banco Nacional de Credito BNC,35.1982,35.5091
2023-11-23,Bancamiga,35.4216,35.59
2023-11-23,Otras Instituciones,35.4454,35.7385
2023-11-22,BBVA Provincial,35.4121,35.4899
2023-11-22,Banco Mercantil,35.4084,35.5086
2023-11-22,Bancamiga,34.6021,34.6191
2023-11-22,Banco Nacional de Credito BNC,35.4247,35.7317
2023-11-22,Banesco,35.4472,35.5173
2023-11-22,Otras Instituciones,35.4786,35.7122
2023-11-21,BBVA Provincial,35.4494,35.4742
2023-11-21,Banco Mercantil,35.4692,35.4813
2023-11-21,Bancamiga,34.9263,35.2482
2023-11-21,Banesco,35.3823,35.4729
2023-11-21,Banco Exterior,35.4848,35.4766
2023-11-21,Otras Instituciones,35.2939,35.6493
2023-11-20,Banco Mercantil,35.4518,35.4658
2023-11-20,Bancamiga,35.4841,35.6267
2023-11-20,BBVA Provincial,35.4961,35.4615
2023-11-20,Banesco,35.2154,35.5174
2023-11-20,Banco Nacional de Credito BNC,34.8273,35.6312
2023-11-20,Otras Instituciones,35.5723,35.6587
2023-11-17,Bancamiga,35.3349,35.3929
2023-11-17,Banco Mercantil,35.4216,35.4579
2023-11-17,BBVA Provincial,35.3706,35.4363
2023-11-17,Banesco,35.5132,35.5038
2023-11-17,Banco Nacional de Credito BNC,35.4385,35.6969
2023-11-17,Otras Instituciones,35.541,35.6285
2023-11-16,BBVA Provincial,35.4107,35.4502
2023-11-16,Banco Mercantil,35.4107,35.4418
2023-11-16,Banco Nacional de Credito BNC,35.0705,35.6616
2023-11-16,Banesco,35.4384,35.4603
2023-11-16,Bancamiga,35.4311,35.6367
2023-11-16,Otras Instituciones,35.4238,35.5387
2023-11-15,Banco Mercantil,35.3812,35.4311
2023-11-15,BBVA Provincial,35.3696,35.3974
2023-11-15,Banco Nacional de Credito BNC,35.3377,35.5076
2023-11-15,Banesco,35.4922,35.4811
2023-11-15,Bancamiga,35.2146,35.3795
2023-11-15,Otras Instituciones,35.3511,35.6021
2023-11-14,BBVA Provincial,35.3194,35.4152
2023-11-14,Bancamiga,35.28,35.39
2023-11-14,Banesco,35.2789,35.3424
2023-11-14,Banco Mercantil,35.3298,35.4103
2023-11-14,Banco Nacional de Credito BNC,35.3636,35.6364
2023-11-14,Otras Instituciones,35.3133,35.6135
2023-11-13,BBVA Provincial,35.3663,35.2261
2023-11-13,Bancamiga,35.2157,35.4002
2023-11-13,Banco Mercantil,35.2665,35.3447
2023-11-13,Banco Nacional de Credito BNC,34.8371,35.3944
2023-11-13,Banesco,35.0236,35.3372
2023-11-13,Otras Instituciones,35.4066,35.6148
2023-11-10,BBVA Provincial,35.327,35.2868
2023-11-10,Banco Mercantil,35.3856,35.3919
2023-11-10,Banco Nacional de Credito BNC,35.0872,35.5122
2023-11-10,Banesco,35.3572,35.3703
2023-11-10,Bancamiga,35.1151,35.3075
